CGID,LABEL
8475,"RPH"
8478,"MDs"
8481,"RPH"
8485,"MDs"
8487,"MDs"
8490,"MDs"
8493,"MDs"
8497,"MDs"
8500,"MDs"
8503,"MDs"
8507,"MDs"
8510,"MDs"
8514,"MDs"
8517,"MDs"
8520,"MDs"
8523,"RN"
8526,"MD"
8529,"MDs"
8533,"MD"
8619,"MDs"
8622,"Medica"
8626,
8629,"RPH"
8632,"RPH"
8635,"Studen"
8638,"Res"
8642,"MS"
8645,"MD"
8648,"MDs"
8651,
8654,
8657,"RN"
8661,"RNs"
8664,"RN"
8667,"md"
8670,"MDs"
8674,"MDs"
8677,"MDs"
8681,"MDs"
8684,"UCO"
8688,"Studen"
8691,
8694,
8696,
8698,
8701,
8704,"ms"
8707,"MDs"
8710,
8713,"RN"
8717,"MS"
8719,"MS"
8723,"DI"
8726,"DI"
8729,"DI"
8733,"DI"
8736,"DI"
8740,"DI"
8744,"DI"
8747,"Rn"
9049,"studen"
9052,"Stu"
9056,"Stu"
9059,"Stu"
9062,"RN"
9066,"Stu"
9069,"Stu"
9072,"RN"
9075,"RRT"
9078,"Dr"
9080,"MSIV"
9084,"RPH"
9087,"RRT"
9090,"PA"
9094,"RN"
9097,"PCT"
9100,"PCT"
9103,"RN"
9106,"AL"
9109,"RN"
9112,"RPH"
9115,"RPH"
9119,"RPH"
9122,"RHP"
9125,"RN"
9128,"RPH"
9131,"MS"
9134,"Coordi"
9138,"MD"
9141,"Stu"
9145,"UCO"
9148,"MS"
9151,"PCA"
9155,"RRT"
9158,"HMS"
9162,"RRT"
9165,"UC"
9169,"RN"
9172,"RN"
9175,"RT"
8829,"MS"
8832,"MS"
8834,"MS"
8838,"MS"
8840,"MS"
8844,"MS"
8847,"MS"
8850,"UA"
8853,"MS"
8856,"RN"
8859,"NP"
8863,"MDs"
8866,"MS"
8869,"MD"
8872,"HMSIV"
8875,"HMSIV"
8879,"MD"
8882,"UCO"
8886,"RN"
8889,"RN"
8893,"RN"
8896,"MDs"
8899,"CCP"
8903,"RN"
8906,"NPS"
8910,"RN"
8913,"RN"
8916,"RN"
8920,"VS"
8923,"MD"
8927,"MS"
8930,"PC"
8933,"MD"
8937,"PC"
8940,"Ph Stu"
8943,"Ph.Stu"
8947,"Ph.Stu"
8950,"Ph.Stu"
8954,"Stn MD"
8958,"MS"
8961,"MD"
7548,"RRts"
7551,"MS"
7554,"MS"
7558,"MD"
7561,"MD"
7564,"RT"
7566,"RT"
7569,"RN"
7573,"RN"
7577,"MS"
7580,"MS"
7583,"MS"
7586,"RN"
7590,"CO-Op"
7594,"RN"
7596,"RRT"
7599,"RN"
7603,"RN"
7606,"RN"
7610,"RN"
7613,"MD"
7616,"SRT"
7619,"SRT"
7622,"SRT"
7626,"SRT"
7629,"RN"
7632,"RN"
7636,"CoOpst"
7640,"RN"
7643,"PCT"
7647,"RN"
7650,"RN"
7653,"LICSW"
7657,"MS"
7660,"MD"
7663,"MS"
7667,"MS"
7670,"MS"
7673,"MD"
7677,"MD"
7761,"RN"
7764,"MDs"
7768,"RPH"
7771,"NP"
7774,"MD"
7777,"MDs"
7780,"RRT"
7784,"NNP"
7787,"MD"
7791,"MS"
7794,"RRT"
7797,"RN"
7801,"RN"
7804,"RN"
7808,"RN"
7811,"RRTs"
7815,"MD"
7818,"RRT"
7821,"MD"
7825,"MD"
7828,"CoWker"
7831,"MD"
7834,"MD"
7838,"PCA"
7841,"MD"
7844,"rn"
7847,"RN"
7851,"MD"
7854,"SNP"
7857,"MDs"
7861,"PCA"
7864,"RN"
7867,"RN"
7871,"Rph"
7874,"RN"
7878,"PCT"
7880,"RN"
7884,"MS"
7887,"CoOpst"
7973,"RRT"
7977,"MDs"
7980,"RN"
7984,"MDs"
7988,"Studen"
7992,"MDs"
7995,"Rn"
7998,"MDs"
8001,"MS"
8004,"MS"
8008,"RN"
8011,"MS"
8014,"MD"
8018,"MD"
8021,"Studen"
8025,"MS"
8028,"RD"
8031,"RD"
8034,"MS"
8038,"MS"
8041,"MS"
8045,"RRT"
8048,"MD"
8051,"MD"
8054,"MD"
8058,"MD"
8061,"ISSupp"
8064,"MD"
8067,"RN"
8071,"MD"
8073,"MD"
8076,"MDs"
8079,"Rn"
8082,"PCA"
8085,"PCA"
8089,"RN"
8092,"SN"
8095,"MD"
8098,"Studen"
8185,"RRt"
8188,"3874"
8192,"RNs"
8195,"RRTs"
8198,"PHD"
8202,"RN"
8205,"MD"
8208,"MD"
8212,"MDs"
8216,"MDs"
8220,"MDs"
8223,"MDs"
8227,"1390"
8230,"MDs"
8234,"MDs"
8237,"9596"
8241,"MDs"
8244,"MDs"
8247,"MDs"
8250,"MDs"
8254,"MDs"
8257,"MDs"
8261,"MDs"
8264,"MDs"
8267,"MDs"
8271,"MDs"
8274,"MDs"
8277,"MDs"
8280,"MDs"
8284,"MDs"
8287,"MDs"
8291,"MDs"
8294,"MDs"
8297,"MDs"
8300,"MDs"
8304,"MDs"
8307,"MDs"
8310,"MDs"
10333,"RPH"
10336,"RN"
10340,"NStude"
10343,"MD"
10346,"STD"
10350,"RN"
10353,"STD"
10356,"STD"
10360,"respst"
10365,"STD"
10368,"std"
10372,"NP"
10375,"mcd"
10379,"RN"
10383,"RN"
10386,"MS"
10390,"RRT"
10393,"Stud"
10397,"RRTs"
10401,"UCO"
10404,"RPH"
10407,"RN"
10410,"pct"
10414,"RN"
10418,"PA"
10421,"MD"
10424,"MD"
10428,"RN"
10431,"ms"
10435,"Reside"
10439,"MD"
10442,"MD"
10446,"co-wor"
10450,"RN"
10453,"MS"
10539,"SRT"
10542,"MD"
10545,"PA"
10548,"MS"
10551,"MD"
10554,"MD"
10558,"MD"
10561,"MD"
10565,"MD"
10567,"MD"
10570,"RN"
10574,"MD"
10577,"Nurse"
10581,"MDs"
10324,"MS"
10325,"RN"
10326,"RN"
10327,"RN"
10328,"MD"
10329,"MD"
10330,"MD"
10331,"RPH"
10332,"RPH"
10334,"RN"
10335,"RN"
10337,"RRT"
10338,"RRT"
10339,"RRT"
10341,"NStude"
10342,"NStude"
10344,"MD"
10345,"MD"
10347,"STD"
10348,"STD"
10349,"RN"
10351,"RN"
10352,"STD"
10354,"STD"
10355,"STD"
10357,"STD"
10358,"respst"
10359,"respst"
10361,"rn"
10362,"rn"
10363,"rn"
10364,"STD"
10366,"STD"
10367,"std"
10369,"std"
10370,"NP"
10371,"NP"
10373,"mcd"
10374,"mcd"
10376,"std"
10377,"std"
10378,"std"
10380,"RN"
10381,"RN"
10382,"RN"
10384,"RN"
10385,"MS"
10387,"MS"
10388,"RRT"
10389,"RRT"
10391,"Stud"
10392,"Stud"
10394,"RRTs"
10395,"RRTs"
10396,"RRTs"
10398,"RRTs"
10399,"RRTs"
10400,"UCO"
10402,"UCO"
10403,"RPH"
10405,"RPH"
10406,"RN"
10408,"RN"
10409,"pct"
10411,"pct"
10412,"RN"
10413,"RN"
10415,"MS"
10416,"MS"
10417,"MS"
10419,"PA"
10420,"PA"
10422,"MD"
10423,"MD"
10425,"MD"
10426,"MD"
10427,"RN"
10429,"RN"
10430,"ms"
10432,"ms"
10433,"Reside"
10434,"Reside"
10436,"MS"
10437,"MS"
10438,"MS"
10440,"MD"
10441,"MD"
10443,"MD"
10444,"MD"
10445,"co-wor"
10447,"co-wor"
10448,"RN"
10449,"RN"
10451,"MS"
10452,"MS"
10454,"MD"
10455,"MD"
10456,"MD"
10457,"PCT"
10458,"PCT"
10459,"PCT"
10460,"CoOpst"
10461,"CoOpst"
10462,"CoOpst"
10463,"CoOpSt"
10464,"CoOpSt"
10465,"CoOpSt"
10466,"COOPST"
10467,"COOPST"
10468,"COOPST"
10469,"Nurse"
10470,"Nurse"
10471,"Nurse"
10472,"MD"
10473,"Studen"
10474,"MS"
10475,"SRT"
10476,"STD"
10477,"UA"
10478,"RN"
10479,"SRT"
10480,"MD"
10481,"MS"
10482,"PH Stu"
10483,"RN"
10484,"PCT"
10485,"MD"
10486,"RN"
10487,"RN"
10488,"PA"
10489,"RT"
10490,"PCT"
10491,"MD"
10492,"Studen"
10493,"RN"
10494,"RN"
10495,"MD"
10496,"RN"
10497,"MS"
10498,"RN"
10499,"RN"
10500,"MS"
10501,"MS"
10502,"RN"
10503,"RN"
10504,"MS"
10505,"MS"
10506,"MD"
10507,"MD"
10508,"PH Stu"
10509,"PH Stu"
10510,"SRT"
10511,"SRT"
10512,"Studen"
10513,"Studen"
10514,"RN"
10515,"RN"
10516,"RN"
10517,"RN"
10518,"RT"
10519,"RT"
10520,"RN"
10521,"RN"
10522,"PCT"
10523,"PCT"
10524,"PCT"
10525,"PCT"
10526,"RN"
10527,"RN"
10528,"Studen"
10529,"Studen"
10530,"MD"
10531,"MD"
10532,"RN"
10533,"RN"
10534,"UA"
10535,"UA"
10536,"STD"
10537,"STD"
10538,"SRT"
10540,"MD"
10541,"MD"
10543,"MD"
10544,"PA"
10546,"MD"
10547,"MD"
10549,"MS"
10550,"MD"
10552,"MD"
10553,"MD"
10555,"MD"
10556,"MD"
10557,"MD"
10559,"MD"
10560,"MD"
10562,"MD"
10563,"MD"
10564,"MD"
10566,"MD"
10568,"RN"
10569,"RN"
10571,"MD"
10572,"MD"
10573,"MD"
10575,"MD"
10576,"MD"
10578,"Nurse"
10579,"Nurse"
10580,"MDs"
10582,"MDs"
10583,"MDs"
10584,"MDs"
10586,"MDs"
10587,"MDs"
10589,"MDs"
10590,"MDs"
10591,"MDs"
10593,"MDs"
10594,"MDs"
10596,"CoOp S"
10597,"CoOp S"
10598,"MDs"
10600,"MDs"
10601,"MDs"
10602,"MDs"
10604,"MD"
10605,"MD"
10607,"MD"
10608,"MD"
10610,"MD"
10611,"MD"
10613,"MD"
10614,"MD"
10615,"MD"
10617,"RN"
10618,"RN"
10620,"MD"
10621,"MD"
10623,"MD"
10624,"MD"
10626,"MD"
10627,"MD"
10628,"MD"
10630,"MD"
10631,"eaw"
10633,"eaw"
10634,"UCO"
10636,"UCO"
10637,"MDs"
10638,"MDs"
10640,"MDs"
10641,"MDs"
10642,"MDs"
10644,"MDs"
10645,"MDs"
10647,"MDs"
10648,"MDs"
10650,"Mds"
10651,"Mds"
10653,"MDs"
10654,"MDs"
10655,"MDs"
10657,"MDs"
10658,"MDs"
10660,"MDs"
10661,"MDs"
10662,"MDs"
10663,"MDs"
10664,"MDs"
10665,"MDs"
10666,"MDs"
10667,"MDs"
10668,"MDs"
10669,"MDs"
10670,"MDs"
10671,"MDs"
10672,"MDs"
10673,"MD"
10674,"MD"
10675,"MD"
10676,"MD"
10677,"MD"
10678,"MD"
10679,"MD"
10680,"MD"
10681,"MD"
10682,"MD"
10683,"MD"
10684,"MD"
10685,"MD"
10686,"MD"
10687,"MD"
10688,"MD"
10689,"MD"
10690,"MD"
10691,"MD"
10692,"MD"
10693,"MD"
10694,"MD"
10695,"MD"
10696,"MD"
10697,"MD"
10698,"MD"
9210,"MD"
9211,"MD"
9212,"MD"
9213,"RT"
9214,"RT"
9215,"RT"
9216,"CoOpst"
9217,"CoOpst"
9218,"CoOpst"
9219,"MD"
9220,"MD"
9221,"MD"
9222,"UCO"
9223,"UCO"
9224,"UCO"
9225,"MD"
9226,"MD"
9227,"MD"
9228,"PCT"
9229,"PCT"
9230,"PCT"
9231,"RN"
9232,"RN"
9233,"RN"
9234,"StNur"
9235,"StNur"
9236,"MDs"
9237,"MDs"
9238,"MDs"
9239,"PS"
9240,"PS"
9241,"PS"
9242,"MDs"
9243,"MDs"
9244,"MDs"
9245,"RN"
9246,"RN"
9247,"MD"
9248,"MD"
9249,"MD"
9250,"MD"
9251,"MD"
9252,"MD"
9253,"MD"
9254,"MD"
9256,"MD"
9257,"MD"
9258,"MD"
9260,"MDs"
9261,"MDs"
9262,"MDs"
9264,"MDs"
9265,"MDs"
9267,"MDs"
9268,"MDs"
9270,"MDs"
9271,"MDs"
9272,"MDs"
9274,"MDs"
9275,"MDs"
9277,"PhD"
9278,"PhD"
9280,"MD"
9281,"MD"
9283,"Md"
9284,"Md"
9286,"MD"
9287,"MD"
9289,"MDs"
9290,"MDs"
9291,"MDs"
9292,"MDs"
9294,"MDs"
9295,"MDs"
9297,"MDs"
9298,"MDs"
9300,"MDs"
9301,"MDs"
9303,"MDs"
9304,"MDs"
9306,"MDs"
9307,"MDs"
9309,"MDs"
9311,"MDs"
9312,"MDs"
9313,"MDs"
9315,"MDs"
9316,"MDs"
9317,"MDs"
9319,"MD"
9320,"MD"
9322,"Res"
9323,"Res"
9325,"Res"
9326,"Res"
9327,"Res"
9329,"MS"
9330,"MS"
9332,"RN"
9333,"RN"
9335,"MDs"
9336,"MDs"
9338,"MD"
9339,"MD"
9340,"MD"
9342,"MD"
9343,"MD"
9345,"MD"
9346,"MD"
9348,"MD"
9349,"DR"
9350,"DR"
9352,"MDs"
9353,"MDs"
9355,"MDs"
9356,"MDs"
9357,"MDs"
9359,"MDs"
9360,"MDs"
9362,"MD"
9363,"MD"
9365,"MDs"
9366,"MDs"
9368,"MDs"
9369,"MDs"
9370,"Nurs"
9372,"Nurs"
9373,"MDs"
9374,"MDs"
9376,"MDs"
9377,"MDs"
9378,"MDs"
9380,"MD"
9381,"MD"
9383,"MD"
9384,"MD"
9385,"MDs"
9387,"MDs"
9388,"MD"
9389,"MD"
9390,"MD"
9391,"MD"
9392,"MD"
9393,"MD"
9394,"MD"
9395,"MD"
9396,"MD"
9397,"MD"
9398,"MD"
9399,"MD"
9400,"MD"
9401,"MD"
9402,"MD"
9403,"taf"
9404,"taf"
9405,"taf"
9406,"MD"
9407,"MD"
9408,"MD"
9409,"MD"
9410,"MD"
9411,"MD"
9412,"MD"
9413,"MD"
9414,"MD"
9415,"MD"
9416,"MD"
9417,"MD"
9418,"tap"
9419,"tap"
9420,"tap"
9421,"MD"
9422,"MD"
9423,"MD"
9424,"MD"
9425,"MD"
9426,"MD"
9427,"MD"
9428,"MD"
9429,"MD"
9430,"MDs"
9431,"MDs"
9432,"MDs"
9433,"MDs"
9434,"MDs"
9435,"MDs"
9436,"MDs"
9437,"MDs"
9438,"MDs"
9439,"MDs"
9440,"MDs"
9441,"MDs"
9442,"MDs"
9443,"MDs"
9444,"MDs"
9445,"UC"
9446,"UC"
9447,"MD"
9448,"MD"
9449,"MD"
9450,"MD"
9451,"MD"
9452,"MD"
9453,"MD"
9454,"MD"
9455,"MD"
9456,"MDs"
9457,"MDs"
9458,"MDs"
9459,"MDs"
9460,"MDs"
9461,"MDs"
9462,"MDs"
9463,"MDs"
9464,"MDs"
9465,"MDs"
9466,"MDs"
9467,"MDs"
9468,"MDs"
9469,"MDs"
9470,"MDs"
9471,"MDs"
9473,"MDs"
9474,"MDs"
9476,"MDs"
9477,"MDs"
9479,"MDs"
9480,"STN"
9481,"STN"
9483,"MS V"
9485,"MT,CIC"
9486,"MT,CIC"
9488,"MSI"
9489,"PCA"
9491,"PCA"
9492,"PCA"
9493,"PCA"
9495,"PCA"
9496,"PCA"
9498,"AA"
9499,"MDs"
9501,"MD"
9502,"MD"
9504,"MD"
9505,"MD"
9507,"MD"
9508,"MD"
9510,"MD"
9511,"MD"
9513,"PCT"
9514,"PCT"
9516,"MD"
9517,"MD"
9518,"MD"
9520,"MD"
9521,"RPH"
9523,"PS"
9524,"PS"
9525,"PS"
9527,"MDs"
9528,"MDs"
9530,"RN"
9531,"MD"
9533,"MD"
9534,"MD"
9536,"MD"
9537,"MD"
9539,"SW"
9540,"SW"
9542,
9543,
9545,
9546,
9548,
9550,
9551,
9553,
9554,
9556,
9557,
9559,
9560,
9562,
9563,
9565,
9566,
9568,
9569,
9571,
9572,
9574,
9575,"MD"
9577,"MD"
9578,"MD"
9580,"MD"
9581,"MD"
9583,"MD"
9584,"MD"
9586,"MD"
9587,"MedSt"
9588,"MedSt"
9590,"MedSt"
9591,"Studen"
9592,"Studen"
9594,"MD"
9595,"UCO"
9597,"ISSC"
9598,"ISSC"
9599,"MD"
9601,"Coor"
9602,"Coor"
9604,"MD"
9605,"RN"
9606,"RN"
9607,"MD"
9608,"MD"
9609,"MD"
9610,"MD"
9611,"MD"
9612,"MD"
9613,"MD"
9614,"MD"
9615,"RPH"
9616,"RPH"
9617,"AA"
9618,"MDs"
9619,"MD"
9620,"MD"
9621,"MD"
9622,"MD"
9623,"MD"
9624,"MD"
9625,"PCT"
9626,"MD"
9627,"MD"
9628,"MD"
9629,"RPH"
9630,"PS"
9631,"PS"
9632,"MDs"
9633,"RN"
9634,"MD"
9635,"MD"
9636,"MD"
9637,"MD"
9638,"SW"
9639,
9640,
9641,
9642,
9643,
9644,
9645,
9646,
9647,
9648,
9649,
9650,
9651,
9652,
9653,
9654,
9655,
9656,"MD"
9657,"MD"
9658,"MD"
9659,"MD"
9660,"MD"
9661,"MD"
9662,"MedSt"
9663,"MedSt"
9664,"Studen"
9665,"MD"
9666,"UCO"
9667,"ISSC"
9668,"MD"
9669,"Coor"
9670,"MD"
9671,"RN"
9672,"MD"
9673,"MD"
9674,"MD"
9675,"MD"
9676,"RPH"
9677,"STD"
9678,"STD"
9679,"STD"
9680,"SN"
9681,"SN"
9682,"SN"
9683,"MD"
9684,"MD"
9685,"MD"
9686,"MD"
9688,"MD"
9689,"MD"
9691,"MD"
9692,"RN"
9694,"RN"
9695,"MD"
9696,"MD"
9698,"MD"
9699,"MD"
9701,"MD"
9702,"MD"
9704,"MD"
9705,"MD"
9707,"MedSt"
9708,"MedSt"
9709,"MedSt"
9711,"RN"
9712,"RN"
9714,"UA"
9715,"UA"
9717,"MS"
9718,"MS"
9720,"NP"
9721,"NP"
9722,"Admin"
9724,"UA"
9725,"UA"
9727,"RN"
9728,"RN"
9730,"MS"
9731,"MS"
9732,"STD"
9734,"STD"
9735,"MSIV"
9737,"RN"
9738,"RN"
9739,"MS"
9741,"MS"
9742,"MD"
9744,"MD"
9745,"MD"
9747,"MD"
9748,"MD"
9750,"MD"
9751,"MD"
9753,"MD"
9754,"MD"
9756,"MD"
9757,"MD"
9758,"MD"
9760,"MD"
9762,"MD"
9763,"RN"
9765,"RN"
9766,"UA"
9767,"UA"
9769,"MD"
9770,"MD"
9772,"MD"
9773,"MD"
9775,"MD"
9776,"MD"
9777,"MD"
9779,"RS"
9781,"RN"
9782,"RN"
9784,"RN"
9785,"RN"
9787,"RN"
9788,"RN"
9789,"RN"
9791,"RN"
9792,"RN"
9794,"RN"
9795,"RN"
9797,"RN"
9798,"RN"
9799,"RN"
9801,"RN"
9802,"MD"
9804,"MD"
9805,"LICSW"
9806,"LICSW"
9808,"MD"
9809,"MD"
9811,"MS"
9812,"MS"
9814,"MS"
9815,"MS"
9817,"MD"
9818,"MS"
9820,"PhD"
9821,"LDN"
9822,"LDN"
9823,"MD"
9824,"MD"
9825,"MS"
9826,"MS"
9827,"MS"
9828,"MS"
9829,"MS"
9830,"MS"
9831,"MS"
9832,"MS"
9833,"MS"
9834,"MS"
9835,"MS"
9836,"MD"
9837,"MD"
9838,"MD"
9839,"MS"
9840,"MS"
9841,"MS"
9842,"MS"
9843,"MS"
9844,"MS"
9845,"MS"
9846,"MS"
9847,"MS"
9848,"MD"
9849,"MD"
9850,"MD"
9851,"MedSt"
9852,"MedSt"
9853,"MedSt"
9854,"DI"
9855,"DI"
9856,"DI"
9857,"DI"
9858,"DI"
9859,"DI"
9860,"DI"
9861,"DI"
9862,"DI"
9863,"DI"
9864,"DI"
9865,"DI"
9866,"di"
9867,"di"
9868,"di"
9869,"RN"
9870,"RN"
9871,"RN"
9872,"MD"
9873,"MD"
9874,"MD"
9875,"MD"
9876,"MD"
9877,"MD"
9878,"MD"
9879,"MD"
9880,"MD"
9881,"MD"
9882,"MD"
9883,"MD"
9884,"MD"
9885,"MD"
9886,"MD"
9887,"PCT"
9888,"PCT"
9889,"PCT"
9890,"MD"
9891,"MD"
9892,"MD"
9893,"MD"
9894,"MD"
9895,"MD"
9896,"MD"
9897,"MD"
9898,"MD"
9899,"MD"
9900,"MD"
9901,"MD"
9902,"DataMg"
9903,"DataMg"
9905,"RN"
9906,"RN"
9907,"RN"
9909,"RN"
9910,"RN"
9912,"RNC"
9913,"PCA"
9914,"PCA"
9916,"NS"
9917,"NS"
9919,"RT"
9920,"RT"
9922,"UA"
9923,"UA"
9924,"RN"
9926,"RN"
9927,"dht"
9929,"dht"
9930,"Studen"
9932,"Studen"
9933,"RN"
9934,"RN"
9936,"MDs"
9937,"MDs"
9939,"St"
9940,"St"
9942,"St"
9943,"St"
9945,"St"
9946,"St"
9948,"CRA"
9949,"CRA"
9951,"MD"
9952,"MD"
9954,"St"
9955,"St"
9957,"MD"
9958,"MS"
9960,"MS"
9961,"MS"
9963,"MS"
9964,"MS"
9965,"MS"
9967,
9968,
9970,"RN"
9971,"MD"
9972,"MD"
9974,"MD"
9975,"MD"
9977,"PCS"
9978,"PCS"
9980,"RN"
9981,"RN"
9983,"RN"
9984,"RN"
9985,"RN"
9987,"IS"
9988,"IS"
9990,"SNP"
9991,"RN"
9993,"RN"
9994,"MS"
9996,"MS"
9997,"RN"
9999,"RN"
10000,"RN"
10001,"RN"
10003,"PSt"
10004,"PSt"
10006,"MS"
10007,"MS"
10008,"MS"
10010,"MSIV"
10011,"St"
10013,"St"
10014,"St"
10016,"St"
10017,"Dr"
10019,"Dr"
10020,"RPH"
10022,"RPH"
10023,"MD"
10025,"MD"
10026,"RN Stu"
10028,"RN Stu"
10029,"RN"
10031,"RN"
10032,"RN"
10033,"RN"
10035,"NNP"
10036,"NNP"
10038,"MD"
10039,"MD"
10041,"MD"
10042,"MD"
10043,"MD"
10044,"PCT"
10045,"PCT"
10046,"PCT"
10047,"RPH"
10048,"RPH"
10049,"RPH"
10050,"MD"
10051,"MD"
10052,"RPH"
10053,"MD"
10054,"MD"
10055,"MD"
10056,"MD"
10057,"RPH"
10058,"RPH"
10059,"St"
10060,"St"
10061,"St"
10062,"St"
10063,"St"
10064,"St"
10065,"MD"
10066,"MD"
10067,"MD"
10068,"SNP"
10069,"SNP"
10070,"RN"
10071,"RN"
10072,"RN"
10073,"RN"
10074,"RN"
10075,"MS"
10076,"MS"
10077,"MS"
10078,"RN"
10079,"RN"
10080,"RN"
10081,"RD"
10082,"RD"
10083,"RD"
10084,"RN"
10085,"RN"
10086,"RN"
10087,"RN"
10088,"RN"
10089,"MD"
10090,"MD"
10091,"RNCM"
10092,"RNCM"
10093,"UCO"
10094,"MS"
10095,"RN"
10096,"RN"
10097,"RN"
10098,"MS"
10099,"MedRes"
10100,"RN"
10101,"MD"
10102,"MD"
10103,"RN"
10104,"RN"
10105,"RRT"
10106,"RN"
10107,"MD"
10108,"UCO"
10109,"UCO"
10110,"MS"
10111,"MS"
10112,"RN"
10113,"RN"
10114,"RN"
10115,"RN"
10116,"RN"
10117,"RN"
10118,"MS"
10119,"MS"
10120,"MedRes"
10121,"MedRes"
10122,"RN"
10123,"RN"
10124,"MD"
10126,"MD"
10128,"RN"
10129,"RN"
10130,"RN"
10132,"RRT"
10133,"RRT"
10135,"RN"
10136,"MD"
10137,"MD"
10139,"RPH"
10140,"RPH"
10142,"PCT"
10143,"PCT"
10144,"RA"
10146,"RA"
10147,"RA"
10149,"RA"
10150,"RA"
10152,"RA"
10153,"RT"
10155,"RT"
10156,"RPH"
10158,"RPH"
10159,"RN"
10161,"RN"
10162,"RF"
10163,"RF"
10165,"MD"
10166,"MD"
10168,"MD"
10169,"MD"
10170,"NNP"
10172,"PCA"
10173,"PCA"
10175,"PCA"
10176,"PCA"
10177,"PCA"
10179,"PCA"
10180,"MD"
10181,"MD"
10183,"std"
10184,"std"
10186,"std"
10187,"std"
10189,"std"
10190,"std"
10191,"std"
10193,"std"
10194,"std"
10196,"std"
10197,"std"
10199,"MD"
10200,"MD"
10202,"RN"
10203,"RN"
10205,"RN"
10206,"RN"
10208,"Nur-St"
10209,"Nur-St"
10210,"Coop S"
10212,"Coop S"
10213,"STD"
10214,"STD"
10216,"NS"
10217,"NS"
10219,"RN"
10220,"RN"
10222,"SRT"
10223,"SRT"
10224,"SRT"
10226,"PCT"
10227,"PCT"
10229,"RN"
10230,"RN"
10231,"RN"
10233,"RN"
10234,"RN"
10236,"RN"
10237,"RN"
10238,"RN"
10239,"RN"
10241,"RN"
10242,"RN"
10244,"RN"
10245,"RN"
10247,"RN"
10248,"RN"
10249,"STD"
10250,"STD"
10251,"STD"
10252,"STD"
10253,"STD"
10254,"STD"
10255,"STD"
10256,"STD"
10257,"STD"
10258,"STD"
10259,"STD"
10260,"STD"
10261,"STD"
10262,"STD"
10263,"STD"
10264,"RRT"
10265,"RRT"
10266,"RRT"
10267,"MD"
10268,"MD"
10269,"STD"
10270,"STD"
10271,"STD"
10272,"RN"
10273,"RN"
10274,"RN"
10275,
10276,
10277,"SN"
10278,"SN"
10279,"SN"
10280,"MS"
10281,"MS"
10282,"MS"
10283,"RN"
10284,"RN"
10285,"RN"
10699,"MD"
10700,"MD"
10701,"MD"
10702,"MD"
10703,"MD"
10704,"MD"
10705,"MD"
10706,"MD"
10707,"MD"
10708,"MD"
10709,"MD"
10710,"MD"
10711,"MD"
10712,"MD"
10713,"MD"
10714,"MD"
10715,"MD"
10716,"MD"
10717,"MD"
10718,"MD"
10719,"MD"
10720,"MD"
10721,"MD"
10722,"MD"
10723,"MD"
10724,"MD"
10725,"MD"
10726,"MD"
10727,"MD"
10728,"MD"
10729,"MD"
10730,"MD"
10731,"MD"
10732,"MD"
10733,"Md"
10734,"Md"
10735,"Md"
10736,"MD"
10737,"MD"
10738,"MD"
10739,"DPM"
10740,"DPM"
10741,"DPM"
10742,"MD"
10743,"MD"
10745,"MD"
10746,"MD"
10748,"MDs"
10749,"MDs"
10751,"MDs"
10752,"MDs"
10753,"MDs"
10755,"MDs"
10756,"MDs"
10758,
10759,
10761,"MS"
10762,"MS"
10763,"MDs"
10765,"MDs"
10766,"MDs"
10768,"MDs"
10769,"MDs"
10771,"MDs"
10772,"MDs"
10774,"MDs"
10775,"MDs"
10776,"MDs"
10778,"MS"
10779,"MS"
10781,"MD"
10782,"MD"
10784,"MD"
10785,"MD"
10787,"MDs"
10788,"MDs"
10790,"MDs"
10791,"MDs"
10792,"MDs"
10794,"MDs"
10795,"MDs"
10797,"MDs"
10798,"MDs"
10799,"MDs"
10801,"MDs"
10802,"MD"
10804,"MD"
10805,"RPH"
10807,"RPH"
10808,"MD"
10809,"MD"
10811,"MD"
10812,"MD"
10814,"MD"
10815,"MD"
10817,"MD"
10818,"MD"
10820,"Fell"
10821,"Fell"
10823,"RN"
10824,"RN"
10826,"RN"
10827,"RN"
10828,"RN"
10830,"RTH"
10831,"RTH"
10833,"MD"
10834,"MD"
10835,"MD"
10837,"MD"
10838,"MD"
10840,"MD"
10841,"MD"
10843,"MD"
10844,"MD"
10846,"MD"
10847,"PCT"
10849,"PCT"
10850,"PCT"
10851,"PCT"
10853,"RN"
10854,"RN"
10856,"MDs"
10857,"MDs"
10858,"MDs"
10860,"MD"
10861,"MD"
10863,"MDs"
10864,"MDs"
10866,"MDs"
10867,"MDs"
10868,"MDs"
10870,"MDs"
10872,"MDs"
10873,"MDs"
10874,"MDs"
10875,"MDs"
10876,"MDs"
10877,"MDs"
10878,"MDs"
10879,"MDs"
10880,"MDS"
10881,"MDS"
10882,"MDS"
10883,"MS"
10884,"MS"
10885,"MS"
10886,"RS"
10887,"RS"
10888,"RS"
10889,"RES"
10890,"RES"
10891,"RES"
10892,"RES"
10893,"RES"
10894,"RES"
10895,"RN"
10896,"RN"
10897,"RN"
10898,"RA"
10899,"RA"
10900,"RA"
10901,"RN"
10902,"RN"
10903,"RN"
10904,"MD"
10905,"MD"
10906,"MD"
10907,"Cowker"
10908,"Cowker"
10909,"Cowker"
10910,"MedSt"
10911,"MedSt"
